timestamp,latitude,longitude,weather_condition,road_type,traffic_density,vehicle_type,accident_severity
2023-11-16 08:22:00,40.884617163847885,-73.92823404190767,Clear,City Street,Medium,Car,0
2023-11-16 09:12:00,40.75321038448787,-73.86913693619542,Snow,Intersection,High,Motorcycle,2
2023-11-16 09:14:00,40.82752528698925,-73.96524456948241,Fog,City Street,High,Motorcycle,0
2023-11-16 09:33:00,40.82002809664269,-73.87451076192981,Clear,Intersection,Congested,Car,1
2023-11-16 10:56:00,40.84886736856434,-73.85091461809125,Clear,City Street,Medium,Car,0
2023-11-16 11:10:00,40.8825677716388,-74.0205811512003,Clear,Rural Road,Low,Car,0
2023-11-16 13:49:00,40.737273877763236,-73.86032930555386,Clear,Rural Road,Low,Truck,0
2023-11-16 18:46:00,40.87988536443477,-73.98069458217581,Rain,Highway,Medium,Truck,2
2023-11-16 19:35:00,40.70313898706849,-73.80852825487972,Rain,City Street,High,Bus,1
2023-11-16 20:15:00,40.863324100818424,-74.0603763652958,Fog,City Street,Medium,Motorcycle,0
2023-11-16 21:59:00,40.89287785133145,-74.07789262428886,Rain,Highway,High,Car,2
2023-11-16 23:06:00,40.80124785331943,-73.9735603654652,Rain,Intersection,Low,Car,0
2023-11-17 00:46:00,40.75666226707477,-73.90359723582833,Clear,Intersection,Low,Car,1
2023-11-17 04:08:00,40.75232496125837,-74.04019783972122,Clear,Intersection,Medium,Car,1
2023-11-17 07:45:00,40.866596414939686,-73.9522404656971,Clear,City Street,High,Car,1
2023-11-17 10:48:00,40.885869704938195,-73.80349335308502,Snow,Intersection,Low,Car,0
2023-11-17 16:40:00,40.72089459716319,-74.0243125232216,Rain,Intersection,Medium,Car,0
2023-11-17 16:46:00,40.88117528441924,-73.81928224528247,Snow,Intersection,Medium,Car,2
2023-11-17 17:43:00,40.865882699449664,-73.84315692057899,Clear,Intersection,Low,Truck,0
2023-11-17 20:19:00,40.76607618686593,-73.8522409736873,Fog,Highway,Medium,Motorcycle,1
2023-11-18 01:14:00,40.81266987247459,-73.8909653179306,Fog,Intersection,Medium,Car,1
2023-11-18 01:25:00,40.835399921073154,-74.09021946838456,Clear,City Street,Medium,Car,0
2023-11-18 03:09:00,40.778715564029156,-73.8355584108533,Clear,Intersection,High,Car,1
2023-11-18 03:13:00,40.76908404003536,-74.02470815535604,Snow,City Street,Low,Car,1
2023-11-18 04:17:00,40.715746673652696,-73.94225368311805,Fog,Highway,Congested,Motorcycle,0
2023-11-18 04:48:00,40.84137456910869,-73.9879354337576,Rain,City Street,Medium,Truck,1
2023-11-18 05:57:00,40.80732578086036,-73.88947919686183,Fog,Intersection,Medium,Motorcycle,2
2023-11-18 08:42:00,40.7862164092967,-74.08802170235845,Clear,City Street,High,Truck,1
2023-11-18 09:04:00,40.8859884320458,-73.90446765635427,Fog,Intersection,Congested,Motorcycle,2
2023-11-18 12:44:00,40.77877692698832,-73.8632458042682,Clear,City Street,Low,Bus,1
2023-11-18 12:53:00,40.850872439836785,-74.09517685633642,Rain,Highway,High,Motorcycle,1
2023-11-18 16:39:00,40.73586255456496,-74.03424005898317,Snow,City Street,Medium,Motorcycle,0
2023-11-18 18:18:00,40.76155855110959,-73.97025599987342,Clear,Rural Road,High,Motorcycle,1
2023-11-18 20:33:00,40.826815412241714,-73.84536342367825,Rain,City Street,Medium,Car,1
2023-11-19 00:00:00,40.8710616736368,-74.08160370514948,Snow,Highway,Congested,Car,1
2023-11-19 05:14:00,40.70482236786528,-73.86652027656186,Rain,City Street,Medium,Car,0
2023-11-19 07:05:00,40.811694558323225,-73.94450076389704,Rain,Intersection,High,Car,2
2023-11-19 09:10:00,40.81326232430382,-73.94287470692444,Clear,Highway,Congested,Truck,0
2023-11-19 09:53:00,40.76672297819554,-73.82614178650262,Rain,City Street,High,Car,0
2023-11-19 14:01:00,40.77057556966643,-74.05887766719435,Rain,Highway,Low,Truck,0
2023-11-19 17:38:00,40.85546668900612,-73.92603185077522,Clear,City Street,Low,Car,1
2023-11-19 17:52:00,40.7566935443822,-73.99894218534718,Fog,Highway,Medium,Car,0
2023-11-19 18:02:00,40.86693370435794,-73.99986394357622,Fog,Highway,Medium,Car,0
2023-11-19 19:19:00,40.819277083680646,-73.81596021666127,Clear,City Street,Medium,Car,0
2023-11-19 20:38:00,40.84687469573535,-73.94572935514408,Fog,Intersection,High,Motorcycle,1
2023-11-19 21:25:00,40.70799722575957,-73.88982035671555,Rain,Highway,Congested,Car,1
2023-11-19 22:06:00,40.73968107279878,-73.85763199291965,Clear,Rural Road,Medium,Bus,0
2023-11-19 23:39:00,40.753756259632326,-73.84683950984471,Fog,Intersection,Medium,Car,2
2023-11-20 00:35:00,40.73310815896462,-74.01871575755031,Clear,Intersection,Low,Car,1
2023-11-20 01:37:00,40.82231530909588,-73.98122237784791,Fog,City Street,Medium,Car,0
2023-11-20 06:09:00,40.84159288136768,-74.04069477429172,Clear,Intersection,High,Truck,0
2023-11-20 09:18:00,40.7874766484986,-74.09962296138185,Rain,Highway,Medium,Motorcycle,0
2023-11-20 10:07:00,40.831113180191394,-74.01663168064778,Fog,Intersection,Medium,Car,2
2023-11-20 11:04:00,40.86183625950176,-74.09939662069637,Clear,Highway,Congested,Car,0
2023-11-20 14:34:00,40.70621233128461,-74.08877040676407,Snow,City Street,Medium,Car,0
2023-11-20 15:31:00,40.70966778083562,-74.05418028166388,Rain,Intersection,Medium,Car,1
2023-11-20 16:11:00,40.872246682377344,-74.0330054858178,Clear,City Street,High,Car,0
2023-11-20 16:16:00,40.7136531731711,-74.0800946484036,Clear,Highway,Low,Motorcycle,1
2023-11-20 17:36:00,40.72429295418143,-73.99090226570051,Clear,Highway,Low,Car,1
2023-11-21 02:12:00,40.764685471064446,-73.98405296818244,Snow,Highway,Congested,Car,1
2023-11-21 02:32:00,40.88662717368124,-73.97149728290299,Rain,Highway,Congested,Car,2
2023-11-21 02:56:00,40.75787614472114,-73.97226543718074,Clear,City Street,High,Truck,0
2023-11-21 03:31:00,40.749100362205496,-74.0308054577444,Fog,Highway,High,Truck,1
2023-11-21 03:33:00,40.844329708850346,-74.08741495455298,Clear,Highway,High,Truck,0
2023-11-21 03:57:00,40.87911429581661,-73.98841351267869,Snow,Highway,Medium,Truck,1
2023-11-21 04:19:00,40.83583949107046,-74.0817654472546,Rain,City Street,Congested,Motorcycle,1
2023-11-21 07:54:00,40.71606328958905,-73.85112465859096,Fog,City Street,Congested,Car,1
2023-11-21 08:04:00,40.89159641072182,-73.96828408801457,Fog,Intersection,Medium,Car,1
2023-11-21 08:57:00,40.73010816265291,-73.82664492320777,Fog,Intersection,Low,Car,0
2023-11-21 09:08:00,40.79545552650665,-73.88505391931929,Rain,Intersection,Medium,Car,1
2023-11-21 09:40:00,40.78438111124387,-74.01427429167009,Rain,City Street,Low,Bus,1
2023-11-21 11:56:00,40.898053127945786,-74.05103337421662,Clear,Rural Road,High,Car,0
2023-11-21 12:03:00,40.70412868790916,-73.93218142660845,Clear,Intersection,Medium,Car,1
2023-11-21 12:46:00,40.844404228672005,-74.01680311741167,Rain,Rural Road,Congested,Car,0
2023-11-21 12:50:00,40.71991772966567,-74.01571565226008,Snow,Intersection,High,Motorcycle,1
2023-11-21 14:46:00,40.788514161332344,-74.0263547678558,Clear,Intersection,Medium,Motorcycle,0
2023-11-21 15:35:00,40.87261087862319,-73.84424309795347,Fog,City Street,High,Car,0
2023-11-21 17:18:00,40.85103745484965,-73.96986867554,Clear,Highway,Congested,Car,0
2023-11-21 17:41:00,40.871440066864906,-73.90465426480935,Snow,City Street,Low,Car,1
2023-11-21 19:33:00,40.78918946106412,-73.92218980864862,Clear,City Street,High,Motorcycle,1
2023-11-21 21:51:00,40.83557462409373,-73.96686334845272,Clear,Rural Road,Congested,Truck,2
2023-11-22 00:04:00,40.85297723203306,-73.8282614496796,Clear,Highway,Congested,Car,1
2023-11-22 01:22:00,40.806272166339056,-73.96479986381797,Snow,City Street,High,Motorcycle,0
2023-11-22 01:53:00,40.85408756162499,-74.01403622468446,Clear,Intersection,Medium,Truck,0
2023-11-22 07:03:00,40.80990454950455,-73.82192688063643,Clear,Intersection,Congested,Car,0
2023-11-22 09:15:00,40.86385420562872,-73.92283936809538,Rain,Intersection,Low,Truck,0
2023-11-22 10:43:00,40.71993232271109,-74.09916168485388,Clear,Highway,Medium,Motorcycle,0
2023-11-22 13:49:00,40.83355544528915,-73.8077100813436,Fog,Highway,High,Car,1
2023-11-22 15:28:00,40.884974451086684,-73.81497038428866,Clear,Intersection,High,Car,0
2023-11-22 16:59:00,40.77739981185086,-73.87111699974831,Clear,City Street,Medium,Car,0
2023-11-22 17:20:00,40.79701439711263,-74.04057608083197,Fog,Intersection,Medium,Truck,0
2023-11-22 17:36:00,40.88169270285208,-74.0457061267182,Fog,Intersection,Congested,Bus,1
2023-11-22 18:23:00,40.803273263709706,-73.81630315038537,Clear,City Street,Low,Car,0
2023-11-22 21:01:00,40.772857000258966,-74.04865750507618,Rain,Intersection,High,Car,2
2023-11-22 21:03:00,40.89566509528901,-74.01308462456173,Snow,Intersection,Medium,Truck,1
2023-11-23 00:31:00,40.813830196130915,-73.97445277071442,Clear,Intersection,High,Truck,1
2023-11-23 01:43:00,40.844848157362684,-73.94589756233499,Clear,Intersection,High,Car,2
2023-11-23 05:31:00,40.813126438558584,-73.93811857949599,Clear,Intersection,High,Car,1
2023-11-23 06:02:00,40.89384812150738,-74.04912419975378,Clear,Highway,Medium,Motorcycle,0
2023-11-23 07:04:00,40.77905081995379,-74.01249787511694,Rain,Highway,Low,Car,0
2023-11-23 07:36:00,40.81690430308764,-74.00563665163831,Clear,Intersection,Low,Car,0
2023-11-23 08:30:00,40.83006143146145,-73.9901631062334,Clear,City Street,Medium,Motorcycle,1
2023-11-23 09:38:00,40.778973304628856,-74.02303119902903,Clear,Highway,Congested,Car,2
2023-11-23 10:49:00,40.8425084018266,-73.9779192263906,Clear,Highway,Congested,Car,1
2023-11-23 11:30:00,40.8231005706765,-73.87117295375653,Rain,Intersection,Medium,Car,1
2023-11-23 14:06:00,40.89944090157014,-74.00692864156777,Rain,Intersection,Medium,Car,0
2023-11-23 17:25:00,40.7862862934075,-73.85151508644952,Rain,Highway,High,Motorcycle,1
2023-11-23 18:01:00,40.75051901862383,-73.93608945269216,Fog,City Street,Medium,Car,1
2023-11-23 19:53:00,40.85815096733483,-73.88062450276898,Clear,Intersection,Medium,Car,0
2023-11-23 21:54:00,40.76868412322614,-74.07825042179847,Clear,City Street,Medium,Car,0
2023-11-24 00:48:00,40.74338864508147,-73.82899564489018,Clear,City Street,Medium,Car,0
2023-11-24 00:53:00,40.72130232740636,-74.0894905041178,Snow,Intersection,Low,Car,1
2023-11-24 03:24:00,40.88178194089474,-73.888961050713,Clear,Highway,Medium,Car,0
2023-11-24 04:04:00,40.86888460545207,-73.89951318415869,Clear,City Street,Low,Car,0
2023-11-24 05:59:00,40.74305455465794,-73.85687178928055,Rain,Intersection,Low,Car,2
2023-11-24 06:13:00,40.70265370817218,-73.9341994391421,Rain,Intersection,High,Motorcycle,2
2023-11-24 06:46:00,40.78667112404358,-73.93008009157185,Rain,City Street,Medium,Motorcycle,0
2023-11-24 07:58:00,40.79774123367832,-73.99062895283272,Snow,City Street,Medium,Car,1
2023-11-24 08:06:00,40.78698910608148,-74.00116396921273,Snow,Intersection,Congested,Truck,1
2023-11-24 09:23:00,40.74643695669406,-73.9876742469293,Clear,Intersection,Congested,Car,0
2023-11-24 09:48:00,40.74686101986744,-73.92844821304304,Clear,Intersection,High,Truck,0
2023-11-24 13:03:00,40.80289592842621,-73.90390906652698,Rain,Highway,Low,Car,1
2023-11-24 13:08:00,40.85805654707457,-73.92967166331067,Clear,Rural Road,High,Motorcycle,0
2023-11-24 16:46:00,40.87870600036363,-73.80009155058863,Fog,Highway,Low,Motorcycle,2
2023-11-24 17:26:00,40.869514805958055,-73.83957057171479,Snow,Highway,Medium,Car,2
2023-11-24 17:58:00,40.87335280045827,-73.83664675485748,Rain,Intersection,Congested,Car,0
2023-11-25 00:41:00,40.79357254747216,-73.85785087007349,Fog,City Street,Medium,Car,0
2023-11-25 01:14:00,40.72897056545365,-74.04310571099414,Clear,Intersection,Congested,Car,0
2023-11-25 02:59:00,40.81896461989812,-73.89181826160515,Clear,Highway,Low,Bus,1
2023-11-25 03:13:00,40.783223708886375,-74.03655277691749,Clear,Highway,High,Car,0
2023-11-25 03:47:00,40.820168485173184,-73.92129367950957,Clear,City Street,Low,Motorcycle,0
2023-11-25 06:17:00,40.73447809366714,-73.96032134854862,Fog,City Street,Low,Car,0
2023-11-25 06:50:00,40.84066106137268,-73.97548635181383,Clear,Intersection,High,Truck,2
2023-11-25 07:51:00,40.88977276917896,-73.88203236383272,Fog,City Street,Congested,Car,0
2023-11-25 11:21:00,40.73664614374843,-73.84328127475747,Clear,Highway,Medium,Car,1
2023-11-25 17:16:00,40.844799974823914,-74.08789920374016,Rain,Rural Road,Low,Motorcycle,0
2023-11-25 19:11:00,40.730398512288936,-73.91022619073391,Clear,City Street,Medium,Car,1
2023-11-26 10:33:00,40.767400558267454,-73.9945477367972,Clear,Highway,High,Car,1
2023-11-26 10:43:00,40.831964168538676,-73.98235802246515,Clear,Rural Road,Low,Motorcycle,0
2023-11-26 10:59:00,40.722720473894796,-74.0892412804636,Clear,City Street,Medium,Car,0
2023-11-26 15:30:00,40.8628109744624,-73.85562638219919,Fog,Rural Road,Low,Car,1
2023-11-26 16:54:00,40.825111287944495,-73.92152092877974,Clear,Intersection,High,Truck,1
2023-11-26 18:02:00,40.845672260547346,-74.07331942657335,Clear,Rural Road,Medium,Truck,0
2023-11-26 18:55:00,40.73205869476417,-73.86187270406766,Rain,Highway,High,Car,2
2023-11-26 19:40:00,40.79773723902523,-73.81651772807189,Clear,Rural Road,Low,Motorcycle,0
2023-11-26 20:04:00,40.87122923005726,-74.08511617900142,Clear,Rural Road,Medium,Car,0
2023-11-26 21:19:00,40.84682991946083,-73.99391804937666,Clear,Highway,Low,Motorcycle,2
2023-11-27 00:23:00,40.70824360919034,-73.86575770567505,Clear,City Street,Medium,Truck,1
2023-11-27 02:40:00,40.84750763750967,-73.87395133155583,Clear,Intersection,Congested,Car,1
2023-11-27 02:51:00,40.81098632887487,-73.86281814050817,Clear,Intersection,Medium,Car,0
2023-11-27 07:32:00,40.75934349031581,-73.95189274350919,Rain,Intersection,Medium,Truck,0
2023-11-27 09:52:00,40.755543127848114,-73.80815614155894,Clear,Intersection,Medium,Car,0
2023-11-27 10:23:00,40.86450356039967,-73.98649337278118,Clear,Rural Road,Low,Car,0
2023-11-27 10:48:00,40.72230666807034,-74.02651279080196,Rain,Intersection,Medium,Car,1
2023-11-27 10:58:00,40.883673662950024,-73.89027684501617,Fog,City Street,Low,Car,0
2023-11-27 12:02:00,40.756314857171105,-74.03150687231245,Rain,Highway,Congested,Car,2
2023-11-27 13:37:00,40.88228544377063,-74.09974281279354,Clear,Intersection,Medium,Car,0
2023-11-27 14:07:00,40.732354671276944,-74.07645941647678,Clear,Rural Road,Medium,Car,0
2023-11-27 14:31:00,40.748560299965256,-73.89358771009638,Rain,Rural Road,Low,Car,0
2023-11-27 23:28:00,40.77514545141249,-74.01976637568137,Clear,Intersection,Medium,Truck,1
2023-11-27 23:32:00,40.83762207985013,-73.93330077805535,Clear,Highway,Congested,Car,2
2023-11-28 02:16:00,40.826052505616815,-73.88363372492908,Rain,City Street,High,Car,1
2023-11-28 04:33:00,40.70953662884995,-73.88315390966558,Fog,Intersection,Congested,Car,1
2023-11-28 04:36:00,40.806695949653864,-73.96075746058096,Rain,Highway,Congested,Car,0
2023-11-28 05:50:00,40.70313447477775,-74.07974154383223,Snow,Highway,Low,Motorcycle,2
2023-11-28 09:12:00,40.81593159273526,-73.88026065624676,Rain,Highway,High,Car,0
2023-11-28 09:50:00,40.835997102025644,-73.9226928035414,Clear,City Street,Medium,Motorcycle,2
2023-11-28 10:27:00,40.860389264009015,-74.0086816942344,Snow,Highway,Medium,Car,0
2023-11-28 11:37:00,40.841602266174256,-73.8254576291235,Clear,Intersection,Medium,Car,0
2023-11-28 12:44:00,40.7802696008477,-74.0402320672032,Clear,City Street,Low,Car,0
2023-11-28 15:16:00,40.89100565245318,-73.9616938517958,Clear,Rural Road,Medium,Bus,0
2023-11-28 19:49:00,40.86480585848732,-74.06415557148807,Rain,City Street,Medium,Car,0
2023-11-28 21:11:00,40.728612136440944,-74.0512648416466,Rain,City Street,Congested,Car,0
2023-11-28 22:16:00,40.78510114656794,-73.89757174988505,Rain,Highway,Low,Car,1
2023-11-28 22:20:00,40.77935018515992,-73.94311366344446,Fog,Intersection,Low,Motorcycle,1
2023-11-29 00:04:00,40.888887592471,-73.88509206428671,Clear,Intersection,Low,Bus,0
2023-11-29 00:24:00,40.79164936838686,-73.98602695173312,Snow,Intersection,Medium,Car,2
2023-11-29 04:19:00,40.85941536131255,-74.04547572519327,Clear,City Street,Congested,Car,2
2023-11-29 05:37:00,40.78724998234196,-73.99386120435932,Clear,Highway,High,Car,1
2023-11-29 06:27:00,40.77443737941362,-74.00426032700487,Clear,City Street,Medium,Motorcycle,0
2023-11-29 07:40:00,40.790812400944674,-74.08019807006102,Fog,Intersection,Low,Motorcycle,0
2023-11-29 07:56:00,40.768729461689084,-73.89196152628105,Fog,City Street,Medium,Car,0
2023-11-29 07:58:00,40.7844655758206,-73.80605748022855,Fog,Intersection,Low,Motorcycle,1
2023-11-29 08:01:00,40.841224455698374,-74.09458000947123,Rain,City Street,High,Bus,0
2023-11-29 11:46:00,40.725323965809004,-74.08537654339386,Rain,Intersection,Medium,Motorcycle,2
2023-11-29 15:08:00,40.87659509996618,-73.87093807947258,Rain,City Street,Low,Car,0
2023-11-29 15:40:00,40.83418778115254,-73.84653297965211,Rain,City Street,Medium,Bus,0
2023-11-29 17:10:00,40.879409477642035,-74.0429465593428,Clear,City Street,Medium,Motorcycle,0
2023-11-29 18:29:00,40.84809062447672,-73.90296748750201,Rain,Highway,Congested,Truck,2
2023-11-29 19:30:00,40.82507128032673,-74.09141695692023,Clear,City Street,Congested,Car,1
2023-11-29 20:39:00,40.85392323547095,-73.89825601512524,Clear,Intersection,Low,Car,1
2023-11-29 23:40:00,40.86719688981869,-73.84195580671134,Clear,City Street,Low,Truck,2
2023-11-30 00:22:00,40.791604764106715,-73.91747903171338,Clear,Highway,Low,Car,1
2023-11-30 01:08:00,40.78381493662509,-73.86209628036917,Rain,City Street,Medium,Truck,1
2023-11-30 02:29:00,40.81237013060906,-73.86014624881138,Clear,City Street,Congested,Car,2
2023-11-30 04:53:00,40.801274284151255,-73.83274271564768,Rain,Intersection,Medium,Motorcycle,1
2023-11-30 07:08:00,40.89275503644144,-73.97956385390886,Clear,Highway,High,Truck,0
2023-11-30 08:03:00,40.7826946528244,-73.96133071022766,Rain,Intersection,Low,Truck,0
2023-11-30 08:35:00,40.805480457434015,-73.85016099786966,Fog,Rural Road,Congested,Motorcycle,1
2023-11-30 08:58:00,40.87846769404416,-73.93865151626197,Fog,Intersection,Medium,Car,0
2023-11-30 10:52:00,40.837455322344084,-74.05258730406709,Rain,City Street,High,Motorcycle,1
2023-11-30 15:00:00,40.719315316141135,-74.02086467638296,Clear,City Street,Medium,Bus,0
2023-11-30 16:40:00,40.88898720907308,-73.93398054141397,Clear,City Street,High,Truck,0
2023-11-30 16:56:00,40.812046224039655,-73.99892139820587,Rain,Intersection,High,Car,0
2023-11-30 19:17:00,40.76660784707268,-74.0300998530573,Fog,Rural Road,High,Motorcycle,0
2023-11-30 20:55:00,40.8149149006946,-73.92109207253418,Rain,Highway,Congested,Car,1
2023-11-30 21:09:00,40.760542113824854,-73.8014456022515,Clear,Highway,Medium,Car,1
2023-11-30 23:02:00,40.73612543523232,-74.0851107417964,Clear,Rural Road,High,Car,1
2023-11-30 23:32:00,40.829142068949125,-74.0199850541498,Clear,Intersection,Medium,Car,2
2023-12-01 01:45:00,40.77534774906619,-73.91674840302451,Clear,Rural Road,Medium,Truck,0
2023-12-01 05:53:00,40.73089864724121,-73.84127473791906,Rain,Intersection,Medium,Motorcycle,2
2023-12-01 06:57:00,40.88758219068487,-73.80163683237282,Clear,Intersection,Medium,Car,1
2023-12-01 08:14:00,40.79208536447332,-74.0559540043076,Fog,Highway,Low,Truck,1
2023-12-01 09:14:00,40.76364135919922,-74.06885552606325,Clear,City Street,Low,Car,1
2023-12-01 11:26:00,40.85048840128961,-73.88471478899422,Fog,Highway,Medium,Car,1
2023-12-01 15:43:00,40.804140756407925,-73.89340811434388,Clear,Highway,Medium,Car,0
2023-12-01 16:21:00,40.83939864681416,-73.98987517587382,Clear,Intersection,High,Car,1
2023-12-01 17:33:00,40.82427692161477,-74.05440999394735,Fog,Intersection,Medium,Bus,2
2023-12-01 18:33:00,40.8868072981318,-73.80771373319622,Clear,Highway,High,Bus,0
2023-12-01 19:28:00,40.7596761027123,-73.81064542821467,Clear,Intersection,Medium,Car,0
2023-12-01 20:06:00,40.76223872049379,-74.07418363659417,Clear,Highway,Low,Car,0
2023-12-01 21:15:00,40.879824420132095,-73.87156517375777,Rain,Intersection,Medium,Car,1
2023-12-01 22:41:00,40.72716648568265,-73.82710050851726,Clear,City Street,Congested,Motorcycle,0
